purchase_order_id,product_id,store_id,supplier_id,order_date,promised_date,actual_delivery_date,quantity_ordered,quantity_received,delivery_delay_days,fill_rate,on_time_flag
PO-0495-1,89,3,16,2022-05-20,2022-05-29,2022-05-29,42,37,0,0.8809523809523809,True
PO-0495-2,89,3,16,2022-06-10,2022-06-19,2022-06-19,35,33,0,0.9428571428571428,True
PO-0495-3,89,3,16,2022-09-08,2022-09-17,2022-09-18,27,26,1,0.9629629629629629,False
PO-0496-1,31,3,12,2023-10-12,2023-10-22,2023-10-24,42,38,2,0.9047619047619048,False
PO-0496-2,31,3,12,2023-05-17,2023-05-27,2023-05-26,32,29,-1,0.90625,True
PO-0496-3,31,3,12,2023-05-01,2023-05-11,2023-05-10,39,36,-1,0.9230769230769231,True
PO-0497-1,39,2,16,2023-07-17,2023-07-26,2023-07-24,58,53,-2,0.9137931034482759,True
PO-0497-2,39,2,16,2023-09-23,2023-10-02,2023-10-05,42,40,3,0.9523809523809523,False
PO-0497-3,39,2,16,2023-07-12,2023-07-21,2023-07-21,56,53,0,0.9464285714285714,True
PO-0498-1,81,4,18,2023-01-24,2023-01-29,2023-01-31,24,23,2,0.9583333333333334,False
PO-0498-2,81,4,18,2023-05-30,2023-06-04,2023-06-04,34,32,0,0.9411764705882353,True
PO-0498-3,81,4,18,2023-07-02,2023-07-07,2023-07-07,27,23,0,0.8518518518518519,True
PO-0498-4,81,4,18,2023-01-17,2023-01-22,2023-01-22,24,20,0,0.8333333333333334,True
PO-0498-5,81,4,18,2023-01-07,2023-01-12,2023-01-12,25,23,0,0.92,True
PO-0499-1,38,1,20,2023-01-23,2023-01-25,2023-01-25,26,25,0,0.9615384615384616,True
PO-0499-2,38,1,20,2023-06-22,2023-06-24,2023-06-24,10,9,0,0.9,True
PO-0499-3,38,1,20,2023-05-03,2023-05-05,2023-05-05,21,17,0,0.8095238095238095,True
PO-0499-4,38,1,20,2023-03-02,2023-03-04,2023-03-04,21,20,0,0.9523809523809523,True
PO-0499-5,38,1,20,2023-04-11,2023-04-13,2023-04-12,8,7,-1,0.875,True
PO-0500-1,58,3,4,2023-01-25,2023-01-27,2023-01-27,52,51,0,0.9807692307692307,True
PO-0500-2,58,3,4,2023-04-25,2023-04-27,2023-04-27,48,44,0,0.9166666666666666,True
PO-0500-3,58,3,4,2023-02-17,2023-02-19,2023-02-19,38,34,0,0.8947368421052632,True
PO-0500-4,58,3,4,2023-03-15,2023-03-17,2023-03-17,50,48,0,0.96,True
PO-0500-5,58,3,4,2023-03-02,2023-03-04,2023-03-04,37,33,0,0.8918918918918919,True
PO-0501-1,23,4,20,2023-05-21,2023-05-23,2023-05-23,45,41,0,0.9111111111111111,True
PO-0501-2,23,4,20,2023-03-06,2023-03-08,2023-03-06,51,47,-2,0.9215686274509803,True
PO-0502-1,90,4,17,2022-11-02,2022-11-10,2022-11-10,18,17,0,0.9444444444444444,True
PO-0502-2,90,4,17,2022-12-04,2022-12-12,2022-12-10,17,16,-2,0.9411764705882353,True
PO-0502-3,90,4,17,2022-09-21,2022-09-29,2022-10-01,5,4,2,0.8,False
PO-0502-4,90,4,17,2022-12-03,2022-12-11,2022-12-14,5,4,3,0.8,False
PO-0503-1,63,4,16,2023-07-18,2023-07-27,2023-07-27,31,27,0,0.8709677419354839,True
PO-0503-2,63,4,16,2023-06-07,2023-06-16,2023-06-16,10,9,0,0.9,True
PO-0503-3,63,4,16,2023-07-21,2023-07-30,2023-07-31,27,23,1,0.8518518518518519,False
PO-0503-4,63,4,16,2023-03-03,2023-03-12,2023-03-16,14,12,4,0.8571428571428571,False
PO-0504-1,35,2,16,2022-08-23,2022-09-01,2022-09-03,47,46,2,0.9787234042553191,False
PO-0504-2,35,2,16,2022-06-30,2022-07-09,2022-07-12,19,17,3,0.8947368421052632,False
PO-0505-1,99,3,9,2022-08-27,2022-09-03,2022-09-03,52,46,0,0.8846153846153846,True
PO-0505-2,99,3,9,2022-12-09,2022-12-16,2022-12-21,47,43,5,0.9148936170212766,False
PO-0505-3,99,3,9,2022-05-25,2022-06-01,2022-06-03,37,36,2,0.972972972972973,False
PO-0506-1,51,4,11,2022-11-07,2022-11-16,2022-11-16,32,31,0,0.96875,True
PO-0506-2,51,4,11,2023-04-03,2023-04-12,2023-04-12,26,25,0,0.9615384615384616,True
PO-0506-3,51,4,11,2023-01-20,2023-01-29,2023-02-01,31,28,3,0.9032258064516129,False
PO-0506-4,51,4,11,2023-04-24,2023-05-03,2023-05-01,17,15,-2,0.8823529411764706,True
PO-0506-5,51,4,11,2022-12-30,2023-01-08,2023-01-06,40,39,-2,0.975,True
PO-0507-1,35,4,16,2022-09-23,2022-10-02,2022-10-01,23,19,-1,0.8260869565217391,True
PO-0507-2,35,4,16,2022-10-26,2022-11-04,2022-11-03,28,27,-1,0.9642857142857143,True
PO-0507-3,35,4,16,2023-04-15,2023-04-24,2023-04-26,19,16,2,0.8421052631578947,False
PO-0507-4,35,4,16,2023-03-15,2023-03-24,2023-03-24,35,33,0,0.9428571428571428,True
PO-0507-5,35,4,16,2022-10-29,2022-11-07,2022-11-07,25,22,0,0.88,True
PO-0508-1,6,3,14,2023-03-18,2023-03-21,2023-03-20,39,38,-1,0.9743589743589743,True
PO-0508-2,6,3,14,2023-05-27,2023-05-30,2023-05-31,28,25,1,0.8928571428571429,False
PO-0509-1,22,2,7,2023-03-17,2023-03-20,2023-03-20,58,55,0,0.9482758620689655,True
PO-0509-2,22,2,7,2022-10-14,2022-10-17,2022-10-21,49,42,4,0.8571428571428571,False
PO-0510-1,79,3,5,2022-07-08,2022-07-17,2022-07-18,37,36,1,0.972972972972973,False
PO-0510-2,79,3,5,2022-09-26,2022-10-05,2022-10-03,48,44,-2,0.9166666666666666,True
PO-0511-1,93,1,20,2023-06-20,2023-06-22,2023-06-22,5,4,0,0.8,True
PO-0511-2,93,1,20,2023-08-08,2023-08-10,2023-08-11,26,23,1,0.8846153846153846,False
PO-0511-3,93,1,20,2023-03-08,2023-03-10,2023-03-08,5,4,-2,0.8,True
PO-0511-4,93,1,20,2023-07-17,2023-07-19,2023-07-17,13,12,-2,0.9230769230769231,True
PO-0512-1,46,1,16,2023-07-01,2023-07-10,2023-07-10,17,14,0,0.8235294117647058,True
PO-0512-2,46,1,16,2023-10-06,2023-10-15,2023-10-14,13,12,-1,0.9230769230769231,True
PO-0512-3,46,1,16,2023-06-18,2023-06-27,2023-06-27,5,4,0,0.8,True
PO-0513-1,47,2,20,2023-06-18,2023-06-20,2023-06-20,37,34,0,0.918918918918919,True
PO-0513-2,47,2,20,2023-03-19,2023-03-21,2023-03-21,53,51,0,0.9622641509433962,True
PO-0513-3,47,2,20,2023-05-22,2023-05-24,2023-05-24,26,24,0,0.9230769230769231,True
PO-0513-4,47,2,20,2023-01-17,2023-01-19,2023-01-22,37,34,3,0.918918918918919,False
PO-0514-1,92,2,20,2023-05-17,2023-05-19,2023-05-19,20,19,0,0.95,True
PO-0514-2,92,2,20,2023-05-01,2023-05-03,2023-05-03,26,23,0,0.8846153846153846,True
PO-0514-3,92,2,20,2023-03-20,2023-03-22,2023-03-21,24,21,-1,0.875,True
PO-0514-4,92,2,20,2023-04-14,2023-04-16,2023-04-17,13,11,1,0.8461538461538461,False
PO-0515-1,53,2,12,2022-10-15,2022-10-25,2022-10-26,27,23,1,0.8518518518518519,False
PO-0515-2,53,2,12,2023-03-27,2023-04-06,2023-04-08,31,26,2,0.8387096774193549,False
PO-0516-1,3,1,13,2022-12-16,2022-12-23,2022-12-26,29,26,3,0.896551724137931,False
PO-0516-2,3,1,13,2022-11-11,2022-11-18,2022-11-22,29,26,4,0.896551724137931,False
PO-0516-3,3,1,13,2022-11-23,2022-11-30,2022-12-04,36,32,4,0.8888888888888888,False
PO-0517-1,21,3,6,2023-01-18,2023-01-21,2023-01-22,5,4,1,0.8,False
PO-0517-2,21,3,6,2023-03-02,2023-03-05,2023-03-06,5,4,1,0.8,False
PO-0517-3,21,3,6,2023-07-16,2023-07-19,2023-07-22,13,12,3,0.9230769230769231,False
PO-0517-4,21,3,6,2023-03-04,2023-03-07,2023-03-07,5,4,0,0.8,True
PO-0518-1,99,2,9,2022-12-26,2023-01-02,2023-01-08,33,31,6,0.9393939393939394,False
PO-0518-2,99,2,9,2023-02-06,2023-02-13,2023-02-14,23,22,1,0.9565217391304348,False
PO-0519-1,49,4,10,2023-10-04,2023-10-06,2023-10-05,21,18,-1,0.8571428571428571,True
PO-0519-2,49,4,10,2023-11-16,2023-11-18,2023-11-18,20,17,0,0.85,True
PO-0519-3,49,4,10,2023-11-03,2023-11-05,2023-11-05,35,33,0,0.9428571428571428,True
PO-0519-4,49,4,10,2023-07-30,2023-08-01,2023-08-01,21,19,0,0.9047619047619048,True
PO-0520-1,10,4,5,2022-07-27,2022-08-05,2022-08-08,5,4,3,0.8,False
PO-0520-2,10,4,5,2022-06-18,2022-06-27,2022-06-27,5,4,0,0.8,True
PO-0520-3,10,4,5,2022-06-23,2022-07-02,2022-07-04,8,7,2,0.875,False
PO-0520-4,10,4,5,2022-11-23,2022-12-02,2022-12-05,16,14,3,0.875,False
PO-0521-1,70,2,4,2023-10-01,2023-10-03,2023-10-04,49,46,1,0.9387755102040817,False
PO-0521-2,70,2,4,2023-12-03,2023-12-05,2023-12-05,45,38,0,0.8444444444444444,True
PO-0522-1,78,3,6,2023-05-31,2023-06-03,2023-06-04,23,21,1,0.9130434782608695,False
PO-0522-2,78,3,6,2023-03-12,2023-03-15,2023-03-13,15,13,-2,0.8666666666666667,True
PO-0523-1,96,1,9,2022-12-03,2022-12-10,2022-12-11,30,27,1,0.9,False
PO-0523-2,96,1,9,2023-02-20,2023-02-27,2023-03-01,23,22,2,0.9565217391304348,False
PO-0524-1,13,3,7,2023-05-02,2023-05-05,2023-05-06,51,44,1,0.8627450980392157,False
PO-0524-2,13,3,7,2023-04-12,2023-04-15,2023-04-15,38,33,0,0.868421052631579,True
PO-0524-3,13,3,7,2023-05-17,2023-05-20,2023-05-18,52,47,-2,0.9038461538461539,True
PO-0525-1,38,4,20,2023-01-10,2023-01-12,2023-01-12,16,15,0,0.9375,True
PO-0525-2,38,4,20,2023-04-09,2023-04-11,2023-04-13,24,23,2,0.9583333333333334,False
PO-0525-3,38,4,20,2023-01-12,2023-01-14,2023-01-14,18,17,0,0.9444444444444444,True
PO-0525-4,38,4,20,2023-05-20,2023-05-22,2023-05-20,11,10,-2,0.9090909090909091,True
PO-0526-1,36,4,11,2023-03-24,2023-04-02,2023-04-02,47,42,0,0.8936170212765957,True
PO-0526-2,36,4,11,2023-06-18,2023-06-27,2023-06-29,47,40,2,0.851063829787234,False
PO-0526-3,36,4,11,2023-06-04,2023-06-13,2023-06-13,48,44,0,0.9166666666666666,True
PO-0527-1,32,4,12,2023-03-05,2023-03-15,2023-03-15,46,44,0,0.9565217391304348,True
PO-0527-2,32,4,12,2023-05-21,2023-05-31,2023-05-30,33,31,-1,0.9393939393939394,True
PO-0527-3,32,4,12,2023-08-11,2023-08-21,2023-08-21,46,43,0,0.9347826086956522,True
PO-0527-4,32,4,12,2023-08-03,2023-08-13,2023-08-13,35,30,0,0.8571428571428571,True
PO-0528-1,48,1,13,2023-09-09,2023-09-16,2023-09-14,22,20,-2,0.9090909090909091,True
PO-0528-2,48,1,13,2023-11-06,2023-11-13,2023-11-13,20,17,0,0.85,True
PO-0528-3,48,1,13,2023-11-22,2023-11-29,2023-11-29,25,21,0,0.84,True
PO-0529-1,51,2,11,2023-06-27,2023-07-06,2023-07-06,31,27,0,0.8709677419354839,True
PO-0529-2,51,2,11,2023-03-21,2023-03-30,2023-04-01,37,36,2,0.972972972972973,False
PO-0529-3,51,2,11,2023-02-13,2023-02-22,2023-02-22,26,25,0,0.9615384615384616,True
PO-0529-4,51,2,11,2023-04-17,2023-04-26,2023-04-29,35,31,3,0.8857142857142857,False
PO-0529-5,51,2,11,2023-09-08,2023-09-17,2023-09-18,33,32,1,0.9696969696969697,False
PO-0530-1,14,3,10,2023-07-23,2023-07-25,2023-07-25,18,16,0,0.8888888888888888,True
PO-0530-2,14,3,10,2023-04-10,2023-04-12,2023-04-10,5,4,-2,0.8,True
PO-0530-3,14,3,10,2023-07-20,2023-07-22,2023-07-26,18,17,4,0.9444444444444444,False
PO-0531-1,13,2,7,2023-09-30,2023-10-03,2023-10-06,31,29,3,0.9354838709677419,False
PO-0531-2,13,2,7,2023-06-28,2023-07-01,2023-06-30,47,44,-1,0.9361702127659575,True
PO-0531-3,13,2,7,2023-05-24,2023-05-27,2023-05-27,40,38,0,0.95,True
PO-0532-1,11,2,6,2023-02-16,2023-02-19,2023-02-19,46,41,0,0.8913043478260869,True
PO-0532-2,11,2,6,2023-08-12,2023-08-15,2023-08-15,33,29,0,0.8787878787878788,True
PO-0532-3,11,2,6,2023-09-19,2023-09-22,2023-09-22,45,44,0,0.9777777777777777,True
PO-0532-4,11,2,6,2023-03-08,2023-03-11,2023-03-13,48,42,2,0.875,False
PO-0533-1,93,2,20,2023-05-30,2023-06-01,2023-05-31,31,28,-1,0.9032258064516129,True
PO-0533-2,93,2,20,2023-05-05,2023-05-07,2023-05-08,28,24,1,0.8571428571428571,False
PO-0533-3,93,2,20,2023-06-20,2023-06-22,2023-06-24,32,31,2,0.96875,False
PO-0533-4,93,2,20,2023-05-22,2023-05-24,2023-05-25,46,42,1,0.9130434782608695,False
PO-0534-1,40,3,5,2022-11-15,2022-11-24,2022-11-27,5,4,3,0.8,False
PO-0534-2,40,3,5,2023-04-26,2023-05-05,2023-05-11,5,4,6,0.8,False
PO-0534-3,40,3,5,2022-11-02,2022-11-11,2022-11-11,5,4,0,0.8,True
PO-0535-1,73,4,16,2023-04-17,2023-04-26,2023-04-25,20,19,-1,0.95,True
PO-0535-2,73,4,16,2023-01-16,2023-01-25,2023-01-24,8,7,-1,0.875,True
PO-0535-3,73,4,16,2023-04-12,2023-04-21,2023-04-21,18,15,0,0.8333333333333334,True
PO-0535-4,73,4,16,2023-01-24,2023-02-02,2023-02-06,26,23,4,0.8846153846153846,False
PO-0535-5,73,4,16,2023-01-30,2023-02-08,2023-02-08,19,17,0,0.8947368421052632,True
PO-0536-1,97,4,17,2023-05-27,2023-06-04,2023-06-03,47,40,-1,0.851063829787234,True
PO-0536-2,97,4,17,2023-10-01,2023-10-09,2023-10-09,39,33,0,0.8461538461538461,True
PO-0536-3,97,4,17,2023-11-03,2023-11-11,2023-11-11,27,25,0,0.9259259259259259,True
PO-0536-4,97,4,17,2023-09-10,2023-09-18,2023-09-18,33,30,0,0.9090909090909091,True
PO-0537-1,31,3,12,2023-01-04,2023-01-14,2023-01-18,39,35,4,0.8974358974358975,False
PO-0537-2,31,3,12,2023-05-06,2023-05-16,2023-05-16,46,41,0,0.8913043478260869,True
PO-0537-3,31,3,12,2023-04-17,2023-04-27,2023-04-29,61,52,2,0.8524590163934426,False
PO-0537-4,31,3,12,2022-11-21,2022-12-01,2022-12-02,43,42,1,0.9767441860465116,False
PO-0538-1,72,1,13,2023-02-19,2023-02-26,2023-02-26,33,31,0,0.9393939393939394,True
PO-0538-2,72,1,13,2022-12-30,2023-01-06,2023-01-06,44,39,0,0.8863636363636364,True
PO-0538-3,72,1,13,2022-12-26,2023-01-02,2022-12-31,35,30,-2,0.8571428571428571,True
PO-0538-4,72,1,13,2023-07-19,2023-07-26,2023-07-29,30,28,3,0.9333333333333333,False
PO-0539-1,49,2,10,2023-04-19,2023-04-21,2023-04-23,5,4,2,0.8,False
PO-0539-2,49,2,10,2023-05-14,2023-05-16,2023-05-18,10,9,2,0.9,False
PO-0539-3,49,2,10,2023-09-08,2023-09-10,2023-09-13,5,4,3,0.8,False
PO-0539-4,49,2,10,2023-08-12,2023-08-14,2023-08-18,5,4,4,0.8,False
PO-0540-1,96,1,9,2023-02-14,2023-02-21,2023-02-21,21,19,0,0.9047619047619048,True
PO-0540-2,96,1,9,2022-09-15,2022-09-22,2022-09-22,22,21,0,0.9545454545454546,True
PO-0540-3,96,1,9,2023-01-24,2023-01-31,2023-02-02,15,13,2,0.8666666666666667,False
PO-0540-4,96,1,9,2022-09-06,2022-09-13,2022-09-15,16,15,2,0.9375,False
PO-0541-1,15,1,3,2023-06-05,2023-06-10,2023-06-09,49,46,-1,0.9387755102040817,True
PO-0541-2,15,1,3,2023-01-10,2023-01-15,2023-01-15,33,31,0,0.9393939393939394,True
PO-0542-1,68,4,7,2023-03-02,2023-03-05,2023-03-05,54,48,0,0.8888888888888888,True
PO-0542-2,68,4,7,2022-08-15,2022-08-18,2022-08-22,28,26,4,0.9285714285714286,False
PO-0542-3,68,4,7,2022-12-31,2023-01-03,2023-01-03,37,35,0,0.9459459459459459,True
PO-0542-4,68,4,7,2022-10-23,2022-10-26,2022-10-29,33,32,3,0.9696969696969697,False
PO-0543-1,2,3,17,2023-02-15,2023-02-23,2023-02-27,41,38,4,0.926829268292683,False
PO-0543-2,2,3,17,2023-03-24,2023-04-01,2023-04-05,29,27,4,0.9310344827586207,False
PO-0543-3,2,3,17,2023-01-18,2023-01-26,2023-01-24,26,23,-2,0.8846153846153846,True
PO-0543-4,2,3,17,2023-04-14,2023-04-22,2023-04-24,28,24,2,0.8571428571428571,False
PO-0543-5,2,3,17,2023-05-20,2023-05-28,2023-05-28,32,30,0,0.9375,True
PO-0544-1,87,3,18,2023-01-02,2023-01-07,2023-01-08,12,10,1,0.8333333333333334,False
PO-0544-2,87,3,18,2022-11-01,2022-11-06,2022-11-09,24,23,3,0.9583333333333334,False
PO-0544-3,87,3,18,2022-10-07,2022-10-12,2022-10-14,21,20,2,0.9523809523809523,False
PO-0544-4,87,3,18,2022-12-20,2022-12-25,2022-12-27,21,20,2,0.9523809523809523,False
PO-0544-5,87,3,18,2022-10-04,2022-10-09,2022-10-09,25,23,0,0.92,True
PO-0545-1,73,2,16,2023-09-15,2023-09-24,2023-09-24,18,15,0,0.8333333333333334,True
PO-0545-2,73,2,16,2023-09-11,2023-09-20,2023-09-20,21,20,0,0.9523809523809523,True
PO-0545-3,73,2,16,2023-08-01,2023-08-10,2023-08-15,31,28,5,0.9032258064516129,False
PO-0545-4,73,2,16,2023-03-11,2023-03-20,2023-03-18,5,4,-2,0.8,True
PO-0545-5,73,2,16,2023-03-17,2023-03-26,2023-03-24,21,20,-2,0.9523809523809523,True
PO-0546-1,27,3,1,2023-05-28,2023-05-31,2023-05-30,46,39,-1,0.8478260869565217,True
PO-0546-2,27,3,1,2023-05-02,2023-05-05,2023-05-05,54,45,0,0.8333333333333334,True
PO-0546-3,27,3,1,2023-05-12,2023-05-15,2023-05-19,36,35,4,0.9722222222222222,False
PO-0546-4,27,3,1,2023-05-16,2023-05-19,2023-05-19,48,44,0,0.9166666666666666,True
PO-0547-1,60,2,11,2023-01-07,2023-01-16,2023-01-14,23,21,-2,0.9130434782608695,True
PO-0547-2,60,2,11,2022-09-21,2022-09-30,2022-10-04,12,11,4,0.9166666666666666,False
PO-0547-3,60,2,11,2022-09-22,2022-10-01,2022-10-01,5,4,0,0.8,True
PO-0548-1,92,4,20,2022-11-20,2022-11-22,2022-11-23,24,20,1,0.8333333333333334,False
PO-0548-2,92,4,20,2023-02-03,2023-02-05,2023-02-09,25,24,4,0.96,False
PO-0548-3,92,4,20,2023-02-05,2023-02-07,2023-02-07,26,25,0,0.9615384615384616,True
PO-0548-4,92,4,20,2022-10-05,2022-10-07,2022-10-10,24,21,3,0.875,False
PO-0548-5,92,4,20,2022-11-29,2022-12-01,2022-12-01,15,13,0,0.8666666666666667,True
PO-0549-1,20,4,17,2023-02-22,2023-03-02,2023-03-02,5,4,0,0.8,True
PO-0549-2,20,4,17,2023-03-30,2023-04-07,2023-04-05,5,4,-2,0.8,True
PO-0549-3,20,4,17,2023-04-13,2023-04-21,2023-04-21,6,5,0,0.8333333333333334,True
PO-0549-4,20,4,17,2023-03-22,2023-03-30,2023-03-29,5,4,-1,0.8,True
PO-0550-1,25,2,19,2022-11-28,2022-12-02,2022-12-02,5,4,0,0.8,True
PO-0550-2,25,2,19,2023-04-18,2023-04-22,2023-04-21,11,10,-1,0.9090909090909091,True
PO-0550-3,25,2,19,2022-12-10,2022-12-14,2022-12-13,5,4,-1,0.8,True
PO-0550-4,25,2,19,2023-02-08,2023-02-12,2023-02-12,14,13,0,0.9285714285714286,True
PO-0550-5,25,2,19,2023-04-12,2023-04-16,2023-04-18,5,4,2,0.8,False
PO-0551-1,43,1,3,2023-03-14,2023-03-19,2023-03-24,49,42,5,0.8571428571428571,False
PO-0551-2,43,1,3,2023-01-23,2023-01-28,2023-02-02,30,29,5,0.9666666666666667,False
PO-0551-3,43,1,3,2023-06-19,2023-06-24,2023-06-24,40,35,0,0.875,True
PO-0551-4,43,1,3,2023-04-15,2023-04-20,2023-04-23,32,27,3,0.84375,False
PO-0552-1,21,1,6,2023-01-29,2023-02-01,2023-02-01,37,31,0,0.8378378378378378,True
PO-0552-2,21,1,6,2023-05-21,2023-05-24,2023-05-24,38,35,0,0.9210526315789473,True
PO-0552-3,21,1,6,2022-12-28,2022-12-31,2023-01-02,45,44,2,0.9777777777777777,False
PO-0553-1,45,1,16,2023-04-20,2023-04-29,2023-04-29,16,15,0,0.9375,True
PO-0553-2,45,1,16,2023-04-15,2023-04-24,2023-04-24,21,20,0,0.9523809523809523,True
PO-0553-3,45,1,16,2023-02-06,2023-02-15,2023-02-15,24,20,0,0.8333333333333334,True
PO-0553-4,45,1,16,2023-07-04,2023-07-13,2023-07-16,37,33,3,0.8918918918918919,False
PO-0554-1,55,3,11,2022-09-30,2022-10-09,2022-10-11,57,55,2,0.9649122807017544,False
PO-0554-2,55,3,11,2023-02-04,2023-02-13,2023-02-15,42,36,2,0.8571428571428571,False
PO-0554-3,55,3,11,2023-03-05,2023-03-14,2023-03-14,48,45,0,0.9375,True
PO-0554-4,55,3,11,2023-01-05,2023-01-14,2023-01-12,57,49,-2,0.8596491228070176,True
PO-0554-5,55,3,11,2023-04-12,2023-04-21,2023-04-22,55,53,1,0.9636363636363636,False
PO-0555-1,72,2,13,2023-06-03,2023-06-10,2023-06-09,61,54,-1,0.8852459016393442,True
PO-0555-2,72,2,13,2023-04-07,2023-04-14,2023-04-17,32,29,3,0.90625,False
PO-0555-3,72,2,13,2023-01-04,2023-01-11,2023-01-14,27,25,3,0.9259259259259259,False
PO-0556-1,94,2,13,2022-08-20,2022-08-27,2022-09-01,5,4,5,0.8,False
PO-0556-2,94,2,13,2022-11-08,2022-11-15,2022-11-15,6,5,0,0.8333333333333334,True
PO-0556-3,94,2,13,2023-01-05,2023-01-12,2023-01-13,7,6,1,0.8571428571428571,False
PO-0556-4,94,2,13,2023-02-04,2023-02-11,2023-02-10,11,10,-1,0.9090909090909091,True
PO-0556-5,94,2,13,2022-11-16,2022-11-23,2022-11-23,16,14,0,0.875,True
PO-0557-1,14,2,10,2022-11-20,2022-11-22,2022-11-22,33,28,0,0.8484848484848485,True
PO-0557-2,14,2,10,2023-02-12,2023-02-14,2023-02-12,34,30,-2,0.8823529411764706,True
PO-0558-1,50,3,19,2023-08-02,2023-08-06,2023-08-06,47,42,0,0.8936170212765957,True
PO-0558-2,50,3,19,2023-09-13,2023-09-17,2023-09-15,39,34,-2,0.8717948717948718,True
PO-0559-1,95,4,9,2023-07-13,2023-07-20,2023-07-20,11,10,0,0.9090909090909091,True
PO-0559-2,95,4,9,2023-06-09,2023-06-16,2023-06-16,26,25,0,0.9615384615384616,True
PO-0559-3,95,4,9,2023-07-26,2023-08-02,2023-08-02,15,14,0,0.9333333333333333,True
PO-0559-4,95,4,9,2023-07-29,2023-08-05,2023-08-05,21,17,0,0.8095238095238095,True
PO-0560-1,30,2,11,2022-09-12,2022-09-21,2022-09-24,45,41,3,0.9111111111111111,False
PO-0560-2,30,2,11,2022-06-05,2022-06-14,2022-06-15,42,39,1,0.9285714285714286,False
PO-0560-3,30,2,11,2022-09-04,2022-09-13,2022-09-13,40,37,0,0.925,True
PO-0560-4,30,2,11,2022-09-18,2022-09-27,2022-09-29,37,35,2,0.9459459459459459,False
PO-0561-1,22,4,7,2022-09-10,2022-09-13,2022-09-14,34,29,1,0.8529411764705882,False
PO-0561-2,22,4,7,2022-11-11,2022-11-14,2022-11-14,26,24,0,0.9230769230769231,True
PO-0561-3,22,4,7,2023-01-05,2023-01-08,2023-01-10,27,24,2,0.8888888888888888,False
PO-0561-4,22,4,7,2022-08-11,2022-08-14,2022-08-18,29,25,4,0.8620689655172413,False
PO-0561-5,22,4,7,2023-01-06,2023-01-09,2023-01-11,10,9,2,0.9,False
PO-0562-1,18,4,14,2022-07-27,2022-07-30,2022-08-03,47,43,4,0.9148936170212766,False
PO-0562-2,18,4,14,2022-10-26,2022-10-29,2022-10-31,44,42,2,0.9545454545454546,False
PO-0562-3,18,4,14,2022-07-12,2022-07-15,2022-07-16,54,53,1,0.9814814814814815,False
PO-0562-4,18,4,14,2022-12-17,2022-12-20,2022-12-21,48,45,1,0.9375,False
PO-0563-1,39,1,16,2023-03-11,2023-03-20,2023-03-20,49,46,0,0.9387755102040817,True
PO-0563-2,39,1,16,2023-03-29,2023-04-07,2023-04-09,37,33,2,0.8918918918918919,False
PO-0563-3,39,1,16,2023-04-30,2023-05-09,2023-05-12,48,47,3,0.9791666666666666,False
PO-0563-4,39,1,16,2023-01-04,2023-01-13,2023-01-15,46,39,2,0.8478260869565217,False
PO-0563-5,39,1,16,2023-02-07,2023-02-16,2023-02-16,46,43,0,0.9347826086956522,True
PO-0564-1,100,4,14,2023-04-08,2023-04-11,2023-04-09,41,40,-2,0.975609756097561,True
PO-0564-2,100,4,14,2022-12-05,2022-12-08,2022-12-09,44,42,1,0.9545454545454546,False
PO-0564-3,100,4,14,2023-05-07,2023-05-10,2023-05-10,38,35,0,0.9210526315789473,True
PO-0564-4,100,4,14,2023-01-09,2023-01-12,2023-01-10,39,33,-2,0.8461538461538461,True
PO-0565-1,67,3,16,2023-04-21,2023-04-30,2023-04-30,13,12,0,0.9230769230769231,True
PO-0565-2,67,3,16,2023-03-09,2023-03-18,2023-03-20,5,4,2,0.8,False
PO-0565-3,67,3,16,2022-11-28,2022-12-07,2022-12-10,11,10,3,0.9090909090909091,False
PO-0565-4,67,3,16,2022-11-28,2022-12-07,2022-12-08,5,4,1,0.8,False
PO-0566-1,28,2,1,2023-10-05,2023-10-08,2023-10-10,23,21,2,0.9130434782608695,False
PO-0566-2,28,2,1,2023-09-25,2023-09-28,2023-09-29,21,19,1,0.9047619047619048,False
PO-0567-1,56,4,15,2023-07-24,2023-08-02,2023-08-02,42,40,0,0.9523809523809523,True
PO-0567-2,56,4,15,2023-05-31,2023-06-09,2023-06-10,47,41,1,0.8723404255319149,False
PO-0567-3,56,4,15,2023-10-23,2023-11-01,2023-11-01,69,61,0,0.8840579710144928,True
PO-0568-1,16,4,9,2023-03-30,2023-04-06,2023-04-14,30,27,8,0.9,False
PO-0568-2,16,4,9,2022-12-08,2022-12-15,2022-12-14,34,30,-1,0.8823529411764706,True
PO-0568-3,16,4,9,2023-02-23,2023-03-02,2023-03-02,39,35,0,0.8974358974358975,True
PO-0568-4,16,4,9,2023-03-31,2023-04-07,2023-04-08,23,21,1,0.9130434782608695,False
PO-0569-1,47,4,20,2022-10-06,2022-10-08,2022-10-09,61,57,1,0.9344262295081968,False
PO-0569-2,47,4,20,2022-12-29,2022-12-31,2023-01-01,49,46,1,0.9387755102040817,False
PO-0569-3,47,4,20,2022-07-12,2022-07-14,2022-07-14,48,44,0,0.9166666666666666,True
PO-0569-4,47,4,20,2022-10-28,2022-10-30,2022-10-31,47,40,1,0.851063829787234,False
PO-0569-5,47,4,20,2022-11-26,2022-11-28,2022-11-29,36,33,1,0.9166666666666666,False
